MOF	LCD	PLD	Vol_ASA	Grav_ASA	Void_fraction
mof_11822	52.36396	49.43457	689.871	7059.91	0.8689
mof_11823	51.93012	48.76754	659.393	6348.54	0.8774
mof_11824	56.6707	53.26462	612.751	6928.17	0.88202
mof_11825	56.55053	53.17087	600.178	6581.48	0.88336
mof_11826	56.14448	52.3597	590.183	6090.24	0.8881
mof_11827	60.57712	56.59523	544.406	7450.02	0.89762
mof_11828	58.69633	55.52115	576.712	7777.74	0.89516
mof_11829	14.55913	12.51528	1927.7	5076.78	0.5781
mof_1182	49.58363	47.6051	971.411	5040.21	0.79364
mof_11830	19.03743	18.02825	1719.99	4932.84	0.61158
mof_11831	26.84518	25.02062	1457.22	4975.67	0.68346
mof_11832	31.17741	29.80957	1320.12	4868.64	0.69022
mof_11833	28.42423	25.4215	1345.74	4647.17	0.66872
mof_11834	29.7336	28.72731	1280.44	4408.12	0.68284
mof_11835	12.69587	11.76021	1428.75	1275.57	0.33672
mof_11836	20.81549	19.93855	1611.91	3545.8	0.5313
mof_11837	23.23655	21.80671	1409.31	3044.55	0.55036
mof_11838	23.50302	22.59976	1570.56	4014.16	0.602
mof_11839	24.18862	23.31394	1522.74	3659.25	0.63196
mof_1183	27.54185	26.21199	1435.74	2413.14	0.55552
mof_11840	24.70516	23.73174	1505.93	4699.8	0.65378
mof_11841	23.00239	21.9174	1559.54	4902.9	0.6539
mof_11842	28.36348	27.64899	1310.01	5188.39	0.72862
mof_11843	25.83894	25.10519	1432.92	4912.85	0.67724
mof_11844	26.83776	26.16968	1374.04	4468.13	0.69358
mof_11845	31.45475	29.94736	1248.55	5501.39	0.74106
mof_11846	14.95957	14.32686	1670.6	2549.76	0.47742
mof_11847	31.51319	30.43731	1301.39	5710.41	0.73278
mof_11848	27.27348	25.74736	1318.66	5089.24	0.71398
mof_11849	33.31374	32.44834	1218.98	5043.37	0.73004
mof_1184	49.39391	47.25957	988.042	4946.15	0.7908
mof_11850	34.02976	33.3667	1159.72	5340.95	0.74992
mof_11851	36.2115	34.6406	1097.4	5552.6	0.76614
mof_11852	35.7349	34.70367	1092.5	5377.52	0.76972
mof_11853	35.47965	33.56407	1078.46	4943.01	0.7835
mof_11854	36.25333	34.68122	1005.07	6373.02	0.81038
mof_11855	28.82228	27.74042	1224.22	5458.5	0.7409
mof_11856	35.0241	32.49701	1089.29	6440.49	0.78476
mof_11857	16.84056	16.50089	1621.82	2957.5	0.51308
mof_11858	36.32364	34.45222	1041.21	5809.62	0.79608
mof_11859	37.87791	36.21157	1107.24	5148.69	0.74394
mof_1185	51.53346	48.99805	952.845	5178.32	0.80224
mof_11860	38.4631	37.30218	1092.45	6444.45	0.79094
mof_11861	38.56218	37.09169	1088.05	6386.24	0.78646
mof_11862	38.38932	36.75753	1024.89	6907.8	0.81082
mof_11863	39.53455	37.9269	957.55	6212.37	0.82446
mof_11864	39.0517	37.73626	981.878	5681.26	0.79366
mof_11865	38.31929	36.03008	950.287	6449.46	0.8181
mof_11866	39.20061	38.31984	968.057	6568.01	0.81532
mof_11867	41.82715	40.0897	894.681	6306.98	0.82232
mof_11868	20.7311	20.11836	1579.91	3399.73	0.5828
mof_11869	40.93153	39.29823	919.303	6166.98	0.8178
mof_1186	50.90236	48.76941	916.708	4670.37	0.81496
mof_11870	43.37293	41.04648	875.337	6533.46	0.82966
mof_11871	43.63076	41.02958	827.628	5750.54	0.84562
mof_11872	49.19925	46.93515	763.01	6425.7	0.8486
mof_11873	47.52476	44.66889	752.231	6074.15	0.8514
mof_11874	47.36751	44.46774	738.203	5525.56	0.85882
mof_11875	50.82958	47.949	685.333	7166.61	0.87262
mof_11876	50.69524	49.5842	699.949	7312.88	0.86996
mof_11877	13.32342	12.35357	1956.5	3403.87	0.46834
mof_11878	15.56501	14.22775	1659.31	2992.27	0.5048
mof_11879	14.64705	12.80823	2022.06	3314.47	0.46352
mof_1187	55.08821	52.8877	870.701	5301.56	0.81764
mof_11880	23.03183	22.09389	1424.69	3047.78	0.55122
mof_11881	18.59067	18.09899	1621.77	3158.24	0.48894
mof_11882	19.74175	18.80544	1550.1	3025.5	0.51648
mof_11883	24.32979	13.14608	1634.49	3762.93	0.66718
mof_11884	36.84199	21.14587	979.327	5094.69	0.80542
mof_11885	38.04902	21.1213	948.986	4771.2	0.8047
mof_11886	39.00832	22.01333	915.015	5200.28	0.82762
mof_11887	38.92865	22.60573	891.42	4848.27	0.83466
mof_11888	39.9595	23.34516	851.875	5514.13	0.84498
mof_11889	39.33102	23.03127	855.374	5599.16	0.84478
mof_1188	55.6261	52.86604	851.075	5042.88	0.82322
mof_11890	42.51326	25.11996	743.257	5745.19	0.87176
mof_11891	45.13308	25.97789	739.152	5619.23	0.8621
mof_11892	44.61932	25.87449	730.537	5320.96	0.86654
mof_11893	48.418	28.45848	659.86	5995.2	0.88342
mof_11894	31.13984	17.18487	1193.38	4606.29	0.77796
mof_11895	47.97227	28.63623	671.93	6085.35	0.88256
mof_11896	47.65152	28.02094	637.174	5680.81	0.88304
mof_11897	52.03655	30.32434	618.714	5750.33	0.88456
mof_11898	52.36135	31.25233	587.39	5878.07	0.89208
mof_11899	53.99257	31.58579	569.342	6057.33	0.89664
mof_1189	54.60493	52.53263	839.746	4692.94	0.83156
mof_118	4.96112	3.94576	118.402	97.8679	0.00734
mof_11900	52.92635	31.48189	566.092	5906.02	0.8981
mof_11901	53.41093	31.99217	550.724	5458.03	0.90328
mof_11902	51.56378	31.13092	541.407	6418.36	0.91012
mof_11903	50.76747	30.10468	604.899	5944.83	0.88732
mof_11904	53.77954	31.6901	544.434	6476.64	0.90376
mof_11905	31.26806	17.4671	1166.52	4751.79	0.77832
mof_11906	53.55405	31.8352	533.867	6089.08	0.90788
mof_11907	53.52924	29.39813	616.093	6347.33	0.88716
mof_11908	56.83127	32.43464	554.378	6691.84	0.90644
mof_11909	56.76135	32.58813	554.515	6663.69	0.90414
mof_1190	58.6938	55.52904	777.488	5728.43	0.84546
mof_11910	57.23308	33.266	510.09	6777.17	0.9139
mof_11911	56.9173	34.03493	486.512	6285.58	0.91898
mof_11912	59.66032	35.44703	485.243	6056.92	0.91072
mof_11913	57.40685	33.9671	487.436	6532.51	0.91616
mof_11914	56.9718	34.93163	491.86	6597.0	0.91616
mof_11915	60.77975	36.74616	455.948	6552.36	0.91926
mof_11916	33.38996	18.75719	1092.42	4962.94	0.80214
mof_11917	59.82207	36.02712	464.3	6428.55	0.91846
mof_11918	62.66373	37.45606	442.417	6683.07	0.92334
mof_11919	62.41252	37.77974	422.41	6018.83	0.92784
mof_1191	56.99832	54.64679	814.935	5937.81	0.84126
mof_11920	68.37786	40.03835	389.257	6648.8	0.93018
mof_11921	68.42182	41.53422	377.651	6325.61	0.93284
mof_11922	67.89102	41.26705	372.219	5852.6	0.93602
mof_11923	71.68611	43.43766	344.466	7098.57	0.9409
mof_11924	71.80025	41.1885	355.643	7256.23	0.94006
mof_11925	30.1554	17.64812	1132.66	4934.9	0.78858
mof_11926	29.81044	17.5369	1187.54	4952.17	0.7791
mof_11927	32.07485	18.50413	1092.6	4789.65	0.79526
mof_11928	38.33641	20.84614	970.047	4848.09	0.80204
mof_11929	37.59082	19.43421	1019.11	4891.05	0.79252
mof_1192	29.65342	28.88917	1487.13	2701.01	0.56804
mof_11930	37.74043	20.07289	994.295	4723.61	0.79838
mof_11931	26.86001	15.21435	1430.0	4790.53	0.71336
mof_11932	38.22671	22.14942	935.318	6039.05	0.81884
mof_11933	39.10323	21.47319	939.812	5673.93	0.81032
mof_11934	40.38559	22.5684	867.109	6144.01	0.83712
mof_11935	41.14295	22.49147	841.064	5685.58	0.84444
mof_11936	42.86859	24.45343	764.898	6591.68	0.86092
mof_11937	41.72222	24.04452	770.021	6628.08	0.85998
mof_11938	45.21671	24.02917	711.811	6845.56	0.87652
mof_11939	46.4635	26.6042	696.177	6422.95	0.86948
mof_1193	28.07341	27.41751	1529.27	2661.8	0.55406
mof_11940	47.56359	27.4808	673.433	6048.12	0.87622
mof_11941	49.45787	27.57919	632.195	6921.69	0.88682
mof_11942	33.0813	18.66495	1079.03	5577.86	0.80046
mof_11943	48.96112	26.59964	653.177	6942.41	0.88352
mof_11944	51.06916	28.77183	582.826	6355.83	0.89292
mof_11945	53.11258	30.93244	591.368	6432.62	0.88928
mof_11946	53.85857	30.97358	567.588	6579.14	0.89472
mof_11947	54.7543	30.61784	550.929	6814.21	0.89906
mof_11948	55.56888	33.04033	526.222	6668.83	0.90544
mof_11949	54.54717	30.30635	540.405	6109.95	0.9032
mof_1194	30.46947	30.05298	1493.12	2695.84	0.58006
mof_11950	55.32025	33.09515	500.391	7498.85	0.91706
mof_11951	52.67071	30.82861	582.696	6648.03	0.89238
mof_11952	55.00004	30.76917	520.431	7322.9	0.90604
mof_11953	33.57544	19.35688	1049.26	5791.47	0.80148
mof_11954	54.80022	30.64858	511.486	6868.84	0.9109
mof_11955	54.47583	30.37028	605.024	7143.59	0.8887
mof_11956	57.57744	31.8441	541.998	7516.53	0.90704
mof_11957	58.90862	33.95939	507.394	7431.2	0.91208
mof_11958	57.15612	32.10747	502.7	7725.72	0.91442
mof_11959	58.15852	32.64211	473.282	7162.23	0.92042
mof_1195	31.10508	30.55221	1379.62	2543.3	0.5636
mof_11960	59.87514	34.32674	469.224	6683.8	0.91352
mof_11961	58.95952	32.12141	475.276	7461.89	0.9177
mof_11962	57.47424	31.68753	486.146	7472.14	0.91636
mof_11963	62.13039	35.6004	439.329	7266.84	0.92092
mof_11964	36.46679	19.48016	1001.93	6029.96	0.81898
mof_11965	62.69007	37.66268	434.704	7182.18	0.92404
mof_11966	63.02373	34.83341	435.382	7435.52	0.9224
mof_11967	62.72174	33.1498	428.894	6669.8	0.9256
mof_11968	69.96027	41.61422	371.247	7354.14	0.9344
mof_11969	69.78375	42.6644	361.671	7019.27	0.93646
mof_1196	27.01172	25.51676	1583.77	2775.75	0.51346
mof_11970	69.80252	42.31795	353.674	6455.46	0.9397
mof_11971	72.92631	44.50462	330.563	7880.48	0.94408
mof_11972	73.67818	43.54129	336.266	8030.72	0.94384
mof_11973	35.4571	20.56854	938.135	5753.73	0.82286
mof_11974	29.84089	19.43083	1059.42	5742.49	0.80114
mof_11975	36.16935	20.58663	932.203	5608.9	0.82554
mof_11976	40.31524	21.43223	939.05	5769.59	0.81568
mof_11977	36.19119	21.20346	1029.12	5921.08	0.79776
mof_11978	36.84552	20.26675	1001.08	5687.72	0.8048
mof_11979	26.72004	15.16798	1450.44	4489.6	0.69814
mof_1197	27.95288	26.96667	1520.9	2657.97	0.53634
mof_11980	38.84546	23.29926	897.652	5713.86	0.82174
mof_11981	39.22428	20.60849	945.766	5421.13	0.80752
mof_11982	40.61076	23.40826	852.735	5844.5	0.83632
mof_11983	41.16943	22.74264	842.026	5443.41	0.84058
mof_11984	42.24297	24.34967	780.981	6290.85	0.8552
mof_11985	42.42448	24.4786	775.133	6354.34	0.85686
mof_11986	45.47164	24.33741	712.341	6539.09	0.87452
mof_11987	45.38207	26.4532	713.302	6182.68	0.86398
mof_11988	45.95256	26.4384	709.673	5833.2	0.86766
mof_11989	50.30233	28.07708	630.606	6666.35	0.8854
mof_1198	14.86143	13.07985	1328.92	1267.1	0.30778
mof_11990	33.31772	19.16719	1073.41	5369.12	0.79754
