MOF	LCD	PLD	Vol_SA	Grav_SA	Void_fraction
OFUCEZ_clean	5.30083	4.49138	1962.29	1302.42	0.12772
OFUDUQ_clean	3.67442	3.07956	0.0	0.0	0.00724
OFUSEP_clean	4.18909	2.4539	0.0	0.0	0.0
OFUYUL_SL	6.56153	4.20374	1967.73	1806.0	0.15124
OGAGAF_clean	4.92581	3.9125	968.786	689.3	0.05538
OGAGEJ_clean	5.64492	5.21899	1996.66	1886.06	0.15318
OGAGIN_clean	5.17696	3.68155	954.926	656.952	0.04848
OGAQES_clean	3.50911	2.82622	0.0	0.0	0.00356
OGAXUR_clean	6.21326	5.95602	1142.4	918.625	0.09184
OGEBAF01_clean	14.74547	10.54801	2073.77	4106.81	0.52188
OGECOU_clean	6.21029	5.96321	1121.64	883.041	0.09418
OGESOJ_clean	3.54128	3.39333	1152.41	569.207	0.03836
OGIBOV_clean	4.29925	3.68277	913.587	376.152	0.03792
OGIBUD_clean	6.49659	4.27127	1934.39	1730.35	0.15434
OGIKAR_clean	10.46212	5.43474	1812.91	1906.35	0.21102
OGIYAF_clean	4.13453	2.65637	0.0	0.0	0.0
OGIYOT_charged	9.60009	8.6886	1354.95	1236.08	0.16544
OGIYUZ_clean	9.8373	8.87116	1472.01	1371.04	0.17772
OGOJOJ_charged	6.48122	4.02381	617.616	432.101	0.0454
OGOWAJ_clean	7.34237	6.24855	1805.97	1986.98	0.187
OGUJIL_clean	4.11991	3.42248	824.104	648.061	0.02858
OGUPIQ_clean	5.83456	3.53796	833.482	508.983	0.04888
OGURAK_charged	9.48905	5.22989	2111.03	2178.6	0.22986
OHAKEO_clean	5.91842	4.8868	1377.12	1196.17	0.10084
OHAKIS_clean	5.22451	4.43244	1240.51	1009.86	0.07616
OHAQEU_clean	4.72292	3.34073	1100.16	763.519	0.04716
OHAZAZ_clean	4.53803	2.66232	0.0	0.0	0.0
OHEGAJ_clean	4.72341	2.80937	0.0	0.0	0.03182
OHEMIX_clean	4.92196	3.64144	1721.89	1283.69	0.07752
OHIHET_clean	4.30684	3.71246	520.578	399.108	0.01872
OHIHOD_clean	4.35455	3.00054	0.0	0.0	0.01954
OHIHUJ_clean	4.46285	3.10178	287.458	180.69	0.02312
OHOMIH_clean	4.60907	4.30122	859.075	434.767	0.04624
OHUMEL_clean	14.09837	12.86508	1807.9	2235.06	0.5398
OHUMIP_clean	9.16435	7.10723	2433.21	1804.49	0.36168
OJAKOA_clean	4.13561	3.37132	465.09	268.103	0.01716
OJAKUG_clean	3.99498	3.17471	283.31	156.115	0.01148
OJAZOP_clean	4.82674	3.80884	1725.02	804.033	0.0852
OJICEQ_charged	11.96892	11.06718	1484.75	1774.1	0.26732
OJICUG_clean	8.60682	7.88912	2425.52	3516.24	0.33568
OJIDAN_clean	19.79872	19.3368	1286.53	1825.77	0.38872
OJIWAG_clean	5.38643	4.20657	1840.64	1658.75	0.08776
OJIWIO_clean	4.64307	3.99735	970.948	727.985	0.04836
OJONOQ_clean	6.43933	5.37715	2166.83	1445.37	0.15368
OJORUC_clean	8.31671	3.81807	2068.35	2381.87	0.19604
OJOZOE_clean	4.69826	2.59583	0.0	0.0	0.0
OKABAE_clean	14.07417	9.53484	2143.89	3294.02	0.45464
OKABEI_clean	13.86987	9.42284	2147.07	3287.93	0.44936
OKAYAC_clean	4.90891	3.57241	515.352	328.994	0.02622
OKAYEG_clean	4.8581	3.49488	507.955	322.443	0.02554
OKAYIK_clean	4.91102	3.55113	506.409	323.242	0.02564
OKAYOQ_clean	4.43848	3.73339	724.636	608.157	0.03022
OKAYUW_clean	4.44294	3.73093	746.23	624.192	0.03042
OKAZAD_clean	4.45701	3.77862	748.805	629.724	0.03076
OKECIQ01_clean	10.61291	2.63145	0.0	0.0	0.0
OKECIQ_clean	10.61082	2.63327	0.0	0.0	0.0
OKELIB_clean	3.36289	2.46714	0.0	0.0	0.0
OKELOH_clean	4.42328	3.40802	2383.53	2637.62	0.09696
OKIJUO_charged	4.87708	4.03643	1663.73	1506.42	0.08378
OKIKAV_charged	4.97826	4.06942	1716.22	1548.19	0.09512
OKIKEZ_charged	5.08981	4.22613	1388.88	1152.05	0.08054
OKILEA_clean	6.35409	4.27067	1433.62	1235.5	0.07406
OKILIE_clean	3.62365	2.83679	0.0	0.0	0.00728
OKILUR_clean	4.29955	2.47824	0.0	0.0	0.0
OKIMAY_clean	4.37317	3.27288	849.665	672.73	0.03264
OKINIG_clean	4.1071	3.0438	0.0	0.0	0.018
OKIPOO_clean	5.15858	2.8039	0.0	0.0	0.02546
OKIPUU_clean	4.91214	2.87904	0.0	0.0	0.02322
OKIQAB_clean	5.10514	2.82759	0.0	0.0	0.02164
OKIQEG_clean	5.32479	3.99481	1090.26	712.468	0.06016
OKITAE_clean	4.44244	4.08974	993.775	408.756	0.04152
OKITIM01_charged	5.14979	4.19465	874.531	656.283	0.05026
OKITIM02_charged	5.18004	4.21896	891.478	671.72	0.05142
OKITIM_charged	5.14144	4.17617	1180.07	969.917	0.06198
OKIVAG01_charged	5.21651	4.26413	884.109	676.317	0.05228
OKIVAG_charged	5.18944	4.24053	888.686	680.885	0.05184
OKIVIO01_charged	5.17671	4.20625	866.18	654.51	0.05122
OKIVIO02_charged	5.18455	4.19232	870.413	656.877	0.05074
OKIVIO_charged	5.21198	4.21182	886.124	672.223	0.05202
OKIVUA_clean	5.10253	4.2044	1346.39	1235.51	0.06832
OKIWEL01_charged	5.19278	4.23494	870.067	659.251	0.05232
OKIWEL02_charged	5.11048	4.1838	829.702	623.381	0.049
OKIWEL_charged	5.18183	4.22956	871.168	658.854	0.05214
OKIWUB01_charged	5.13643	4.14989	1122.82	932.4	0.05732
OKIWUB02_clean	5.03837	4.11286	1298.01	1181.56	0.06446
OKIWUB_charged	5.12951	4.16078	1121.96	927.897	0.05742
OKIXIQ01_charged	5.10846	4.14479	1156.72	957.825	0.0582
OKIXIQ02_charged	5.11945	4.15972	1142.36	949.069	0.05912
OKIXIQ_charged	5.11629	4.16408	1126.73	935.414	0.05712
OKIYAJ01_clean	5.18521	4.2274	1408.47	1305.69	0.07434
OKIYAJ_charged	5.06142	4.15589	798.728	597.069	0.04588
OKIYIR01_charged	5.07722	4.14733	1147.46	951.232	0.05756
OKIYIR02_charged	5.06728	4.13768	870.587	654.671	0.04798
OKIYIR03_charged	5.07375	4.15333	866.771	653.802	0.04812
OKIYIR_charged	5.07705	4.14844	871.778	657.161	0.04838
OKOSUE_clean	8.8545	8.04506	2060.41	2184.34	0.3254
OKUKOW_clean	10.73228	5.84434	2474.92	3360.21	0.35646
OKUSUK_clean	24.78598	13.19796	1544.88	4932.03	0.67196
OKUTAR_clean	10.98199	6.35591	2377.74	3599.51	0.3465
OKUTEV_clean	23.06458	12.98274	1598.13	4833.22	0.65706
OLAGIR_clean	5.85131	3.81671	1925.46	1396.72	0.12548
OLANAS_clean	8.02314	6.05017	1483.85	1228.4	0.15604
OLANEW_clean	6.98637	4.05835	1520.74	1153.48	0.13364
OLAQOI_clean	9.42311	9.23332	918.079	691.025	0.11846
OLAWUU_clean	5.70617	3.38454	940.515	515.348	0.04376
OLEKUL_clean	5.61758	3.34547	799.843	614.713	0.0534
OLEKUM_manual	6.88265	5.7276	1975.22	1929.79	0.18858
OLELAS_clean	5.59164	3.3526	795.997	572.146	0.05288
OLICIX_clean	16.1602	9.89287	1288.5	1791.72	0.35474
OLOGEC_clean	13.04043	10.53518	2032.25	3861.26	0.51874
OLOKEF_clean	4.36483	3.3129	1190.77	769.129	0.04624
OLONAG_clean	5.4975	2.97064	0.0	0.0	0.05776
OLOPEM_clean	4.92877	3.82035	880.773	750.135	0.04212
OLOYOF_clean	10.67083	6.6024	2439.27	3001.33	0.35574
OLUCAZ_clean	5.7945	5.1746	1120.67	964.76	0.08314
OLUROC_clean	5.45136	3.48672	1089.9	730.681	0.05586
OLURUI01_charged	5.46784	3.47093	1101.13	735.728	0.05538
OLURUI_charged	5.43214	3.46686	1087.22	729.531	0.05442
om701262m-file004_clean	7.38904	5.39567	1718.74	1563.91	0.15284
OMAMEU_clean	5.49135	3.67927	1161.09	566.286	0.05982
OMAWOP_clean	4.76352	2.69721	0.0	0.0	0.0
OMAXEG_clean	4.68283	2.83779	0.0	0.0	0.03084
OMEWUZ_clean	3.83699	3.19632	168.299	86.9224	0.00498
OMICOD_clean	4.47127	3.21063	1057.79	983.508	0.04242
OMIMEE_clean	16.5457	6.7257	2332.71	3036.12	0.40884
OMIPAD_clean	5.24341	3.62169	651.212	552.294	0.03456
OMIPEH_clean	21.73138	7.72557	2097.24	3183.18	0.49948
OMITUB_clean	21.96657	7.7864	2083.97	3192.97	0.50378
OMOVET_clean	6.41327	4.65956	2201.64	1952.1	0.1579
OMUSAS_clean	18.71438	16.17316	1209.73	3804.14	0.67824
ONALEV_clean	4.3195	3.1355	571.916	255.404	0.0228
ONAWEG01_clean	3.83089	2.67443	0.0	0.0	0.0
ONAWEG02_clean	3.86153	2.67486	0.0	0.0	0.0
ONEJUN_clean	5.6787	4.73551	1956.18	587.313	0.14038
ONEYOW_clean	8.70869	7.89064	1912.84	2408.66	0.26984
ONIXOZ_clean	9.95246	9.1911	2215.31	2435.19	0.26664
ONUKAL_clean	5.66391	3.7745	1344.44	962.218	0.07344
ONUQOE_clean	5.78941	4.64204	1287.82	973.302	0.09586
OPAGIX_clean	11.70127	10.88776	1601.52	1767.89	0.34348
OPAMOI_clean	4.34496	3.46478	1507.87	905.807	0.0542
OPAPEB_clean	4.83812	3.32695	792.017	500.791	0.03132
OPAPIF_clean	4.8101	3.29545	754.053	474.197	0.02982
OPAPOL_clean	4.79997	3.29458	756.209	469.472	0.02988
OPAPUR_clean	4.77617	3.28559	731.659	451.044	0.02918
OPEGIA_clean	5.19146	3.15179	616.185	245.849	0.03318
OPEGOG_clean	4.90473	2.95666	0.0	0.0	0.02292
OPENIH_clean	3.75861	3.18264	214.918	116.161	0.00714
OPENON_clean	4.23486	3.38176	491.361	307.779	0.02214
OPENUT_clean	7.63636	6.82671	1636.65	1158.55	0.18048
OPIFUQ_clean	17.9991	10.13495	1213.38	1535.06	0.37298
OPINIL_clean	4.65675	3.54009	1452.76	856.377	0.06706
OPIPUZ_clean	4.1797	3.40347	766.048	532.844	0.03008
OPIWEQ_clean	4.3926	3.70955	677.038	452.839	0.02802
OPIXUI_clean	8.41938	5.49258	1991.17	1925.47	0.24926
OPIYAP_clean	5.9608	4.59988	1890.85	1591.07	0.13994
OPOBIF_clean	6.22483	5.35278	396.733	234.683	0.03
OPOBOL_clean	3.22773	2.64519	0.0	0.0	0.0
OPOCUS_clean	4.34659	2.75234	0.0	0.0	0.0
OPOYUO_clean	4.84132	2.47853	0.0	0.0	0.0
OPOZEZ_clean	7.29162	6.03013	1229.99	1087.52	0.13254
OPUCUY_clean	5.02954	2.85543	0.0	0.0	0.02332
OPUDAF_clean	5.06478	2.98934	0.0	0.0	0.02632
OPUDIN_clean	3.99092	3.26195	500.125	204.523	0.01854
OPUDOT_clean	4.54754	3.94914	619.343	257.584	0.03096
OPURIB01_clean	3.56695	2.50996	0.0	0.0	0.0
OPURIB_clean	3.58911	2.51731	0.0	0.0	0.0
OQANIE_clean	7.73235	4.1602	1507.97	1390.06	0.11758
OQEPUW_clean	5.11656	4.82152	875.782	444.751	0.04972
OQEROS_clean	5.47906	4.59982	1451.59	1242.13	0.0943
OQERUY_clean	5.44049	4.47163	1424.75	1203.85	0.09094
OQESAF_clean	5.40051	4.82483	1334.89	1114.38	0.08604
OQESEJ_clean	5.44129	4.56082	1429.19	1220.58	0.09156
OQETEK_clean	9.22928	8.86311	2330.69	2363.23	0.32692
OQIQEM_clean	5.45055	4.49489	1245.27	674.048	0.07968
OQIQIQ_clean	5.6202	4.58328	1284.0	707.269	0.08516
OQIQOW_clean	5.63723	4.61311	1296.67	882.36	0.08638
OQIQUB01_charged	7.44171	4.59837	827.059	752.462	0.07988
OQIQUB_charged	6.32359	4.88882	817.922	726.443	0.07002
OQIRAI_charged	6.0002	4.66146	683.877	474.761	0.04844
OQIZUL_clean	13.227	6.74608	2200.18	2532.24	0.36108
OQOBUT_clean	6.63313	3.25109	1256.03	1132.6	0.0817
OQOJUB_clean	5.19109	4.86993	839.845	806.99	0.05598
OQOXAV_clean	3.71327	3.16058	376.651	186.712	0.01162
OQUCOU_clean	8.09828	4.42359	3008.12	3500.55	0.23056
OQUFAJ02_clean	10.4008	8.96418	2094.0	1691.72	0.24998
OQUFAJ04_clean	10.98593	10.0178	2211.14	2106.61	0.29508
OQUFAJ_clean	11.24927	10.05552	2257.29	2211.16	0.30802
OQUFOX_clean	11.5339	10.83209	2043.0	1830.84	0.26294
OQUGUE_clean	11.61723	9.4131	2040.95	2010.62	0.23672
OQUWUU_clean	7.2326	3.56865	913.322	347.71	0.08012
OQUXAB_clean	5.25424	3.9856	1110.12	351.375	0.05628
OQUXEF_clean	5.15601	3.95885	1080.08	342.018	0.05574
OQUXIJ_clean	5.10257	3.94634	1072.17	339.171	0.05416
OQUZIL_clean	5.18347	3.94031	1103.04	337.631	0.05364
ORAGEU_clean	5.42971	4.14733	758.629	232.671	0.03856
ORAGOF_clean	11.1071	8.37382	1760.91	1716.6	0.30772
ORAJAT_clean	5.30148	2.50249	0.0	0.0	0.0
ORAJEX_clean	5.3491	2.57763	0.0	0.0	0.0
ORAJOH_clean	5.2665	2.51784	0.0	0.0	0.0
ORAKAU_clean	5.3897	2.58883	0.0	0.0	0.0
ORAKIC_clean	4.41839	2.57327	0.0	0.0	0.0
ORAKUO_clean	5.30011	2.5056	0.0	0.0	0.0
ORANAY_clean	7.12854	3.26584	805.3	578.316	0.0526
ORAQUU_clean	8.39177	4.98086	1982.15	2309.43	0.16984
ORERAG_clean	4.68971	2.82437	0.0	0.0	0.01768
OREZAO_clean	5.17632	3.04183	0.0	0.0	0.02824
OREZES_clean	6.24665	4.6565	1144.9	820.521	0.06434
ORIBAU_clean	6.79191	5.8597	2346.31	2474.5	0.21658
ORIVOC_clean	11.63735	10.86073	1626.9	1322.94	0.34094
ORIVUI_clean	11.75163	10.98212	1602.55	1337.78	0.34632
ORIWAP_clean	11.38312	11.03917	1587.36	1353.45	0.33666
ORIWET_clean	11.42805	11.05994	1593.72	1460.8	0.3335
OROKEN_clean	5.06441	3.74541	1986.49	1203.29	0.11412
OROLUD_clean	4.90586	4.18695	1466.0	881.313	0.0779
OROMAK_clean	4.47726	3.37817	1368.89	771.742	0.0579
ORUHAM_clean	2.87609	2.41776	0.0	0.0	0.0
ORUKET_clean	11.72853	7.7572	1927.16	2532.81	0.2761
ORUKOD_clean	4.98278	3.59875	771.915	460.106	0.03724
ORULEU_clean	5.09262	3.5697	1031.65	710.751	0.05702
OSAVEK_clean	5.46185	5.06196	1578.62	1592.18	0.11742
OSAVUA_clean	5.76863	5.59566	1953.65	2209.23	0.16548
OSAWEL_clean	5.275	4.57502	1393.67	1155.79	0.08986
OSAXAI_clean	4.39347	3.53304	718.725	550.182	0.03104
OSIKIL_clean	8.13936	7.62995	2149.75	1768.88	0.21886
OSIKUX_clean_h	7.70472	6.98844	2100.97	1913.2	0.20364
OSILOS_charged	4.79761	4.69593	557.691	317.939	0.03224
OSIWUJ_clean	4.71118	4.05137	547.768	279.383	0.02768
OSIXEU_clean	4.48519	3.90629	499.625	253.314	0.02304
OSIXIY_clean	4.45544	3.93912	466.302	234.084	0.02128
OSOMIT_clean	4.61762	2.46616	0.0	0.0	0.0
OSOTUN_clean	6.5088	4.06646	1611.34	1512.74	0.1306
OSUGUG_clean	5.24214	3.30982	1448.7	1490.92	0.07436
OSURAX_clean	4.65997	2.48818	0.0	0.0	0.0
OSUVIJ_clean	5.66016	4.49241	1636.9	1287.12	0.1053
OSUVOP_clean	3.59403	2.65646	0.0	0.0	0.0
OSUWEF_clean	5.4068	4.18825	716.243	504.798	0.03742
OTABES_clean	7.63161	5.91717	2461.72	2898.71	0.24378
OTALUS_clean	12.67704	9.31362	1648.66	2516.27	0.40168
OTAQAD_clean	7.25379	5.92825	2381.6	2811.89	0.21244
OTATOT_clean	5.58723	4.86765	1869.16	1679.34	0.13984
OTAVAH_clean	5.59343	4.88116	1891.82	1712.61	0.13774
OTAVOV_clean	5.7034	4.97261	1889.81	1805.14	0.1438
OTAVUB_clean	5.619	4.89691	1885.68	1722.74	0.1375
OTAWIR_clean	8.76686	5.54904	2205.96	2906.58	0.26394
OTAXOX_clean	5.66244	2.97964	0.0	0.0	0.05454
OTECAT_clean	10.77761	8.01894	2081.4	3559.11	0.3936
OTEGUR_clean	7.28809	7.1769	1697.64	1248.52	0.20082
OTEHAY_clean	7.22049	7.09442	1703.24	1288.31	0.20192
OTENEH_charged	5.44453	3.37825	1133.28	669.546	0.05742
OTIBUQ_clean	7.49622	5.20769	2242.86	2733.46	0.19016
OTIJAE_clean	7.04903	4.97186	2403.46	2362.85	0.24786
OTIPAK_clean	5.73499	5.10341	1368.29	1135.16	0.10482
OTIPEO_clean	5.44422	3.64653	1379.35	1054.13	0.071
OTIPUE_clean	4.56896	3.82437	747.851	525.293	0.0382
OTIQAL_clean	5.97222	5.38811	1372.59	1236.97	0.11456
OTIQEP_clean	4.58851	2.58962	0.0	0.0	0.0
OTODEI_clean	4.84074	4.45864	1516.72	1290.23	0.0719
OTODIM_clean	4.28775	2.92748	0.0	0.0	0.02002
OTODOS_clean	5.33134	5.0692	1708.86	1504.65	0.09682
OTOLIU_clean	6.25402	4.56727	3622.54	4837.32	0.27946
OTOROF_clean	4.62368	2.47599	0.0	0.0	0.0
OTOVAW_clean	4.51109	3.41338	713.796	442.872	0.03076
OTOVIE_clean	5.10968	4.35413	996.133	722.474	0.06282
OTOXIF_clean	4.04239	2.68802	0.0	0.0	0.0
OTUDEO_clean	11.1719	10.22736	1742.93	2022.65	0.32154
OTUDIS_clean	11.15528	10.21239	1729.77	1999.41	0.31732
OTUXUX_clean	4.86145	3.74941	1047.25	842.006	0.04698
OTUYEJ_clean	6.23847	3.92545	1747.7	1048.2	0.12744
OVEHUT_clean	6.55703	4.29128	2370.49	2016.62	0.18072
OVEJIJ_clean	6.31656	4.24661	1352.85	845.019	0.09694
OVEXOD_clean	5.7329	3.62145	479.939	328.588	0.0281
OVICUS_clean	5.87924	5.2518	907.89	593.962	0.0719
OVIDON_clean	4.40281	2.81637	0.0	0.0	0.01748
OVIWIA_clean	4.70586	3.71228	1485.1	556.563	0.06608
OVIZID_clean	5.3844	4.07127	1069.96	846.987	0.0619
OVIZOJ_clean	4.42185	2.43004	0.0	0.0	0.0
OVIZUP_clean	4.04292	2.94858	0.0	0.0	0.01008
OVUCOY_clean	6.51812	4.71987	1275.34	528.913	0.10332
OVUDAL_clean	7.09169	4.92914	1505.92	654.829	0.13622
OWAVIS_clean	9.58182	5.9765	2431.19	2891.95	0.32514
OWAVOY_clean	8.02011	4.26959	2207.66	2187.42	0.19122
OWETIU_clean	6.92899	4.15657	1243.25	374.77	0.09064
OWEYOF_clean	6.37079	4.45129	1562.98	1491.34	0.1094
OWIHEJ_clean	7.35052	7.17386	1705.14	1279.04	0.20652
OWIHIN_clean	7.33344	7.17038	1713.26	1280.21	0.2049
OWIHOT_clean	7.42387	7.28396	1712.41	1292.5	0.20706
OWIHUZ_clean	7.37728	7.20219	1713.49	1292.62	0.20814
OWIJAH_clean	7.38305	7.21509	1709.14	1288.91	0.20738
OWIJEL_clean	7.46814	7.33893	1720.74	1296.86	0.20924
OWIJIP_clean	7.46558	7.33479	1725.59	1298.7	0.20928
OWIJOV_clean	7.41619	7.28781	1738.06	1311.1	0.20832
OWIKAI_clean	3.60224	2.65234	0.0	0.0	0.0
OWILAJ_clean	8.92733	6.71409	1801.61	1859.42	0.23526
OWIYUP_clean	8.24396	6.91953	1789.3	1933.65	0.18216
OWIZAW_clean	14.23644	11.75665	1897.77	5011.87	0.57362
OWUHOF_clean	4.75469	2.59556	0.0	0.0	0.0
OWUWOU_clean	5.606	4.2786	1374.51	1197.93	0.0833
OWUWUA_clean	5.57616	4.37097	1189.33	1038.96	0.07388
OXALAB_clean	7.26534	5.19998	2216.84	2674.88	0.22918
OXALEF_clean	7.18754	5.18545	2166.07	2580.99	0.22466
OXALIJ_ion_b	7.03961	4.95922	2028.84	2152.22	0.19316
OXALOP_clean	5.88824	4.43891	1892.48	1846.17	0.12848
OXALUV_SL	9.1502	6.5494	2429.2	3033.26	0.29446
OXAMIK_clean	3.62257	2.90945	0.0	0.0	0.0057
OXAPEJ_charged	4.86127	3.89897	1090.32	865.284	0.05438
OXAZIX_clean	3.78624	2.69047	0.0	0.0	0.0
OXEVOE_clean	5.9996	4.29075	882.378	667.986	0.06278
OXITOF_clean	6.28705	5.508	1325.34	1061.68	0.11764
OXOLAP_SL	19.10077	13.85784	1219.93	2027.31	0.4663
OXOZUY_clean	8.19821	4.66417	1790.39	1871.39	0.15754
OXUNEB_clean	5.40371	3.22299	792.825	329.262	0.04246
OXUPUT_clean	9.06209	8.39643	1123.22	581.334	0.17898
OYEBIE_clean	4.32919	3.1465	707.416	541.863	0.025
OYEJOS_clean	9.55583	4.63693	1840.71	2204.98	0.22762
OYERER_clean	14.32515	11.45272	2229.17	4821.2	0.54652
OYERIV_clean	14.68028	11.95217	1546.81	1951.32	0.3206
OYEROB_clean	9.45168	7.14174	2529.13	3200.03	0.31032
OYERUH_clean	7.57942	6.42809	1703.69	1567.89	0.2058
OYEWEW_clean	9.10111	6.40889	2439.37	4208.16	0.38748
OYEWIA_clean	10.37041	7.95909	2108.23	3109.85	0.32684
OYIVEY_clean	8.41834	4.77784	2048.59	2001.38	0.1964
OYIVIC_clean	5.5413	4.80567	1555.75	1300.99	0.09734
OYIVOI_clean	5.54513	4.92009	1405.98	1046.22	0.09114
OYOSAX_clean	5.10436	4.21189	1251.6	1051.57	0.07242
OYUSAD_charged	6.75607	4.84046	2347.4	2063.03	0.19558
OZAVES_clean	5.64539	5.08904	1653.6	1534.21	0.126
OZAVOC_clean	6.46772	5.63481	1523.28	1125.71	0.15058
OZAVUI_clean	5.43678	4.75451	1518.33	1219.29	0.10816
OZUKOL_clean	11.66314	11.04095	1597.31	1485.86	0.34554
OZUKUR01_clean	12.00308	11.20848	1625.61	1549.47	0.35814
OZUKUR_clean	11.77684	11.08852	1593.11	1483.58	0.348
OZULAY_clean	11.76704	10.98127	1592.3	1485.04	0.34432
OZULUS_clean	11.30527	10.53212	1585.1	1199.26	0.3221
OZUMAZ01_clean	11.42001	10.68224	1577.23	1193.23	0.32312
OZUMAZ_clean	11.32593	10.60044	1581.19	1195.92	0.32208
OZUMIH_clean	11.34307	10.585	1579.47	1194.7	0.32512
PABXAT_clean	5.69047	3.03362	0.0	0.0	0.06392
PACGIM_clean	5.65368	4.16479	2448.73	2342.58	0.15952
PACYIE_clean	3.32223	2.42639	0.0	0.0	0.0
PACZOK_clean	14.42262	6.94223	2226.74	2045.81	0.35416
PACZUQ_clean	6.93068	4.23947	1092.99	707.477	0.06716
PADBAZ_charged	7.27183	4.3116	991.742	549.369	0.06612
PAFMUH_clean	4.1569	3.45207	507.967	330.799	0.01924
PAGFUZ_clean	4.29972	3.05124	0.0	0.0	0.0388
PAHPOG_clean	7.73062	5.40152	1759.02	1843.74	0.18416
PAJSAX_clean	11.72543	11.19673	1798.66	2122.31	0.2632
PAKFAL_clean	4.75354	4.10738	574.101	236.057	0.02958
PAKFEP_clean	4.86901	4.27875	592.311	310.95	0.03138
PAKXIK_clean	5.56128	3.90775	1772.23	1415.99	0.10204
PALTON_clean	12.85281	10.88454	2010.37	2778.31	0.2662
PAMGIV_clean	4.35287	3.39585	1059.7	797.517	0.04434
PAMHES01_clean	4.30772	3.04279	0.0	0.0	0.03648
PAMHES_clean	4.34401	3.08533	0.0	0.0	0.03764
PAMHIW_clean	9.26871	4.50421	1375.6	1444.83	0.14476
PAMTII_clean	12.14001	5.49468	2115.78	2218.2	0.3304
PAMTOO_clean	12.35154	5.62136	2105.05	2279.17	0.33506
PAMTUU_clean	12.40087	5.62514	2087.64	2298.08	0.3337
PAMVEG_clean	4.06328	3.71255	455.339	348.273	0.01622
PANRUS01_clean	6.92222	3.22016	1558.22	1045.21	0.12646
PANYEL_clean	4.84206	2.81047	0.0	0.0	0.02574
PANYOU_charged	5.36231	4.92388	1346.56	1167.38	0.08672
PAPKOJ_clean	3.52611	2.91876	0.0	0.0	0.00292
PAPKUP_clean	3.54754	2.97096	0.0	0.0	0.0034
PAPPAZ_clean	3.89479	2.49138	0.0	0.0	0.0
PAPPED_clean	3.63331	2.44359	0.0	0.0	0.0
PAPPIH_clean	3.83347	2.61175	0.0	0.0	0.0
PAPROO_clean	7.19025	5.05276	926.91	483.753	0.08166
PAPRUU_clean	7.39284	4.83476	887.594	490.895	0.07948
PAPVAF_clean	10.09597	6.84011	2479.29	3034.26	0.33906
PAPVEJ_clean	4.81247	3.05568	0.0	0.0	0.03248
PAPVIN_clean	4.8231	3.07966	0.0	0.0	0.03402
PAPXUB_clean	4.14867	3.74838	473.032	335.419	0.01944
PAQJUM_clean	6.1772	2.70883	0.0	0.0	0.0
PAQMEB_clean	5.66983	3.45515	1355.93	583.657	0.08078
PAQPIG_clean	4.06633	2.85613	0.0	0.0	0.01486
PAQVEK_clean	5.27989	4.58936	1283.59	1148.07	0.07984
PARFOF_clean_h	2.76615	2.45829	0.0	0.0	0.0
PARHAS_clean	6.90619	6.37667	2432.49	3484.1	0.23902
PARHEW_clean	7.38605	6.67234	2618.55	4141.15	0.2882
PARKUQ01_clean	6.67552	5.18428	2232.36	1905.84	0.19542
PARKUQ_charged	5.67135	5.18154	1381.14	1027.79	0.1136
PARMIG_clean	4.62483	4.28304	946.006	708.823	0.04598
PARNIH_clean	8.32489	6.77668	2057.93	2390.12	0.26448
PARNON_clean	7.81335	6.23608	2013.05	2068.08	0.22694
PARPII_clean	2.91901	2.58681	0.0	0.0	0.0
PARVUB_clean	4.97221	2.54199	0.0	0.0	0.0
PASKAX_clean	4.533	2.83696	0.0	0.0	0.01482
PASMUT_clean	5.21671	3.87145	1809.95	1246.21	0.10822
PASNAA01_clean	4.83007	3.80459	1548.13	1057.6	0.0771
PASNAA_clean	4.89594	3.826	1574.27	1085.93	0.0826
PASNEE_clean	4.1572	2.83674	0.0	0.0	0.00932
PASTOU_clean	6.66976	4.5166	862.507	543.411	0.07346
PATNAB_clean	9.14224	6.89364	1881.79	1384.11	0.27904
PATWOY_clean	7.80785	6.68696	1583.12	1736.15	0.19284
PAVKIH_charged	8.78156	6.51511	1393.39	1071.87	0.14284
PAVLOO_clean	4.63098	4.29599	1086.68	794.571	0.05632
PAVMAB_clean	4.70831	4.3739	1122.38	834.368	0.06034
PAXWOB_clean	4.51056	3.21115	1018.0	576.758	0.04052
PEBCAA_clean	4.95801	3.02326	0.0	0.0	0.02818
PEBNEP_clean	4.70974	3.99855	375.26	253.649	0.01702
PEBYEA_clean	4.66548	2.44078	0.0	0.0	0.0
PECBOQ_clean	4.1758	2.83331	0.0	0.0	0.01524
PECLEP_clean	5.39206	3.58035	1295.09	1027.77	0.08374
PECMOB_clean	3.3577	2.52439	0.0	0.0	0.0
PEDGUA_clean	4.42907	3.13119	692.431	358.632	0.0279
PEDMER_clean	4.87431	3.86596	1295.11	664.163	0.06578
PEDMOB_clean	6.13543	5.59613	972.06	658.781	0.08252
PEDRIA_clean	15.09269	7.93434	2247.8	3810.47	0.4988
PEFJUF_clean	6.61682	6.0615	2227.76	1868.22	0.1784
PEFRID01_clean	6.55951	5.47634	1506.88	1144.03	0.12508
PEFRID_clean	9.83364	8.16227	1716.94	1685.99	0.28104
PEFRUP01_clean	6.70842	5.60789	1554.84	1177.43	0.13304
