MOF	LCD	PLD	Vol_SA	Grav_SA	Void_fraction	0.0	0.1	0.2	0.30000000000000004	0.4	0.5	0.6000000000000001	0.7000000000000001	0.8	0.9
URUWIP_clean	8.03408	7.13721	1104.84	904.132	0.13702	0.0	0.0	0.0593749999999999	0.06171875	0.0125	0.0062499999999999	0.0078125	0.0046875	0.00625	0.8414062500000001
USATAL_clean	4.28921	3.2067	421.565	284.447	0.01862	0.0	0.0037878787878787	0.0045454545454545	0.006060606060606	0.0045454545454545	0.0015151515151515	0.0015151515151515	0.0015151515151515	0.0015151515151515	0.9750000000000004
USAWIW_clean	8.66526	5.94328	1753.92	1737.34	0.19852	0.0	0.0028011204481792	0.0969498910675381	0.0756302521008403	0.0155617802676626	0.01244942421413	0.0084033613445378	0.0059134765017117	0.0090258325552443	0.7732648615001558
USAYOE_clean	5.44436	2.64294	0.0	0.0	0.0	0.0011695906432748	0.0167641325536062	0.0116959064327485	0.0093567251461988	0.0038986354775828	0.0058479532163742	0.0048732943469785	0.0035087719298245	0.0027290448343079	0.9401559454191034
USEVOF_clean	9.78266	6.59544	2137.72	1784.3	0.25134	0.0	0.0050330292544825	0.0566215791129285	0.157439446366782	0.0272098144070462	0.0188738597043095	0.0150990877634476	0.0113243158225857	0.0062912865681031	0.7021075810003147
USIRUL_clean	4.36706	3.58238	269.341	186.936	0.0112	0.0023923444976076	0.0035885167464114	0.0005980861244019	0.0011961722488038	0.0	0.0011961722488038	0.0017942583732057	0.0023923444976076	0.0	0.986842105263158
USISEW_clean	4.41857	3.83614	309.152	218.566	0.01388	0.0031328320802005	0.0025062656641604	0.0043859649122807	0.0012531328320802	0.0025062656641604	0.0012531328320801	0.0012531328320802	0.0031328320802005	0.0012531328320802	0.9793233082706768
USORUR_clean	6.75938	5.44409	2551.73	3283.32	0.28182	0.0	0.0007716049382716	0.1122685185185184	0.1251929012345679	0.0246913580246913	0.0258487654320987	0.0131172839506172	0.0108024691358024	0.0111882716049382	0.676118827160494
USOXEH_clean	5.26933	4.60511	1712.31	1452.46	0.11902	0.0	0.0098724804607157	0.0666392431098313	0.0197449609214315	0.0139860139860139	0.0123406005758946	0.0057589469354175	0.0090497737556561	0.0032908268202385	0.8593171534348005
USUBUG_clean	5.38089	5.04943	2136.95	1878.97	0.1442	0.0	0.0	0.0849999999999999	0.0275	0.02625	0.0149999999999999	0.01375	0.01	0.00375	0.8187500000000002
USUPUV_clean	5.56088	3.62011	1187.41	850.192	0.0793	0.0	0.0	0.0242424242424242	0.0408080808080808	0.0177777777777777	0.0105050505050504	0.0056565656565656	0.0056565656565656	0.0088888888888888	0.8864646464646466
USUQOQ_clean	5.12561	2.44572	0.0	0.0	0.0	0.0	0.0068376068376068	0.0153846153846153	0.0068376068376068	0.0034188034188034	0.0017094017094017	0.0051282051282051	0.0051282051282051	0.0085470085470085	0.9470085470085472
USUVIP_clean	7.94489	4.42991	1373.09	1053.68	0.13754	0.0	0.0073015873015873	0.078095238095238	0.0374603174603174	0.0171428571428571	0.0076190476190476	0.0101587301587301	0.005079365079365	0.0025396825396825	0.8346031746031748
USUWUC_clean	6.42663	5.71174	2167.78	1370.21	0.19128	0.0	0.0	0.1405128205128204	0.0425641025641025	0.0164102564102564	0.0102564102564102	0.0174358974358974	0.0102564102564102	0.0112820512820512	0.7512820512820515
UTACOJ_clean	10.00482	8.08324	2009.78	1822.61	0.27214	0.0	0.0007985094490284	0.0335373968591961	0.1804631354804365	0.0346020761245674	0.0151716795315411	0.016768698429598	0.0087836039393132	0.0055895661431993	0.7042853340431197
UTACUP_clean	7.57859	3.49654	1823.41	1564.89	0.15242	0.0	0.0	0.0635435992578849	0.0593692022263451	0.0163883735312306	0.010204081632653	0.0092764378478664	0.0092764378478664	0.0092764378478664	0.8226654298082872
UTADIE_clean	5.9737	4.97659	2182.22	1393.15	0.16634	0.0	0.0	0.0593149540517961	0.0885547201336675	0.0175438596491228	0.0192147034252297	0.0142021720969089	0.0150375939849624	0.0100250626566416	0.776106934001671
UTELIQ_clean	6.45449	5.48487	2044.2	2374.94	0.13636	0.0	0.0149942329873125	0.0784313725490195	0.0341695501730103	0.0149942329873125	0.0126874279123413	0.0077854671280276	0.0089388696655132	0.0074971164936562	0.8205017301038063
UTEMAJ_clean	8.09581	6.09927	2312.43	3146.91	0.24856	0.0	0.0016835016835016	0.0931537598204264	0.1234567901234568	0.0286195286195286	0.0117845117845117	0.0129068462401795	0.0089786756453423	0.0078563411896745	0.7115600448933784
UTEWOG_clean	14.59149	9.55269	1360.27	1808.66	0.32526	0.0	0.0082304526748971	0.0641289437585733	0.2506858710562415	0.0560699588477366	0.0082304526748971	0.0164609053497942	0.0041152263374485	0.0205761316872428	0.5715020576131689
UTEXIB_clean	6.29693	3.9636	1535.94	1532.25	0.12714	0.0	0.0182222222222222	0.0742222222222222	0.0177777777777777	0.0124444444444444	0.0124444444444444	0.0057777777777777	0.0093333333333333	0.008	0.841777777777778
UTIYED_clean	5.19808	2.52399	0.0	0.0	0.0	0.0	0.0197368421052631	0.0102339181286549	0.0043859649122807	0.0043859649122807	0.0029239766081871	0.0058479532163742	0.0021929824561403	0.0021929824561403	0.9480994152046788
UTOCAJ_clean	6.32412	4.71832	1566.45	1521.27	0.13072	0.0	0.0257116620752984	0.086317722681359	0.0165289256198347	0.0159167431894704	0.0067340067340067	0.0067340067340067	0.0091827364554637	0.0048974594429139	0.8279767370676463
UTOCEN_clean	6.30527	4.82361	1597.74	1561.84	0.13408	0.0	0.0244872972145699	0.0906029996939087	0.0202020202020202	0.0146923783287419	0.0110192837465564	0.0067340067340067	0.0073461891643709	0.0061218243036424	0.8187940006121825
UTODIR_clean	4.32077	3.11759	594.224	469.933	0.02482	0.0	0.0056689342403628	0.0068027210884353	0.0068027210884353	0.0045351473922902	0.0022675736961451	0.0022675736961451	0.0056689342403628	0.0045351473922902	0.9614512471655332
UTOTUT01_clean	3.75012	2.6323	0.0	0.0	0.0	0.0	0.0015873015873015	0.0015873015873015	0.0031746031746031	0.0031746031746031	0.0	0.0	0.0015873015873015	0.0031746031746031	0.985714285714286
UTOTUT_clean	3.82713	2.73754	0.0	0.0	0.0	0.0	0.0	0.0029761904761904	0.0059523809523809	0.0029761904761904	0.0	0.0	0.0	0.0029761904761904	0.9851190476190478
UTULIF_clean	4.41246	3.54295	1297.45	737.426	0.0544	0.0	0.0060386473429951	0.0157004830917874	0.0144927536231884	0.0132850241545893	0.0108695652173912	0.0060386473429951	0.0084541062801932	0.0072463768115942	0.917874396135266
UTULUR_SL_part	7.64843	6.25721	983.694	572.751	0.11406	0.0027641277641277	0.023034398034398	0.0727886977886977	0.0122850122850122	0.0085995085995086	0.0076781326781326	0.0079852579852579	0.0042997542997543	0.0024570024570024	0.8581081081081082
UTUMAY_clean	4.48241	3.06783	0.0	0.0	0.03808	0.0	0.0076754385964912	0.0098684210526315	0.0087719298245614	0.0021929824561403	0.006578947368421	0.0043859649122807	0.0021929824561403	0.0043859649122807	0.9539473684210528
UVANOW_clean	7.79568	5.2994	2688.67	3266.01	0.245	0.0	0.0021885521885521	0.0947811447811447	0.1097643097643098	0.0282828282828282	0.0218855218855218	0.0158249158249158	0.0104377104377104	0.0111111111111111	0.7057239057239059
UVANUC_clean	4.85728	3.61043	576.552	392.902	0.04816	0.0	0.0185185185185185	0.0111111111111111	0.0123456790123456	0.0067901234567901	0.0172839506172839	0.0111111111111111	0.0024691358024691	0.0030864197530864	0.9172839506172842
UVARIT_clean	4.76443	3.17403	591.826	482.492	0.02454	0.0034340659340659	0.007554945054945	0.0048076923076923	0.0034340659340659	0.0020604395604395	0.0061813186813186	0.0034340659340659	0.0048076923076923	0.0034340659340659	0.9608516483516484
UVAROZ_clean	4.79706	3.34321	609.314	495.439	0.0259	0.0027472527472527	0.0082417582417582	0.0048076923076923	0.0027472527472527	0.0048076923076923	0.0034340659340659	0.0041208791208791	0.0048076923076923	0.0020604395604395	0.962225274725275
UVARUF_clean	4.72699	3.36186	596.31	477.471	0.02406	0.003720238095238	0.0059523809523809	0.0059523809523809	0.0022321428571428	0.0052083333333333	0.0074404761904761	0.0029761904761904	0.0007440476190476	0.0014880952380952	0.9642857142857146
UVASAM01_clean	4.77005	3.25481	627.6	513.58	0.0265	0.0041208791208791	0.0082417582417582	0.0034340659340659	0.0041208791208791	0.0054945054945054	0.0020604395604395	0.0034340659340659	0.0020604395604395	0.0020604395604395	0.9649725274725276
UVASAM_clean	4.75617	3.15385	585.468	477.969	0.02516	0.0034340659340659	0.0061813186813186	0.0048076923076923	0.0041208791208791	0.0041208791208791	0.0041208791208791	0.0034340659340659	0.0034340659340659	0.0048076923076923	0.961538461538462
UVEVAT_clean	5.06012	3.86427	2406.39	2429.62	0.12154	0.0	0.0119047619047619	0.0511904761904761	0.0309523809523809	0.0178571428571428	0.0214285714285714	0.0095238095238095	0.019047619047619	0.0071428571428571	0.8309523809523812
UVEVUN_clean	13.08634	6.53433	2355.32	3074.86	0.32378	0.0	0.000910332271279	0.0837505689576695	0.2015817023213473	0.0228152025489303	0.0191169776968593	0.0136549840691852	0.0136549840691852	0.0040964952207555	0.6404187528447884
UVEWIC01_clean	4.92418	2.99921	0.0	0.0	0.08306	0.0	0.0	0.0218181818181818	0.0509090909090909	0.0372727272727272	0.0109090909090909	0.0127272727272727	0.0127272727272727	0.02	0.8336363636363637
UVEWIC_clean	4.94226	3.22707	1785.1	1623.81	0.08544	0.0	0.0	0.0209090909090909	0.0518181818181818	0.0381818181818181	0.0163636363636363	0.0109090909090909	0.0145454545454545	0.0072727272727272	0.8400000000000002
UVINAP_clean	4.33279	3.86236	579.147	468.576	0.02554	0.0	0.0068027210884353	0.0	0.0068027210884353	0.0	0.0204081632653061	0.0	0.0068027210884353	0.0068027210884353	0.9523809523809526
UVIPIZ_clean	13.16154	6.50431	2234.88	2573.04	0.35602	0.0	0.003641329085116	0.0172963131543013	0.2683204369594902	0.0662266727355484	0.0163859808830222	0.0109239872553482	0.0273099681383705	0.0054619936276741	0.584433318161129
UVIPOF_clean	13.17946	6.58449	2240.23	2574.89	0.35832	0.0	0.003641329085116	0.0172963131543013	0.2683204369594902	0.0662266727355484	0.0163859808830222	0.0109239872553482	0.0218479745106964	0.0163859808830223	0.5789713245334549
UVOBUE_clean	6.22291	4.39102	1176.19	553.78	0.0874	0.0	0.0	0.0313852813852813	0.0741341991341991	0.0129870129870129	0.014069264069264	0.0075757575757575	0.0119047619047619	0.0032467532467532	0.84469696969697
UVOTOQ_clean	11.52321	9.17095	1722.2	1656.92	0.34338	0.0	0.0020122564712338	0.0766486783133631	0.2314094941918962	0.031281441507363	0.0118906064209274	0.0080490258849355	0.0064026342266532	0.006585566633129	0.6257202963504986
UVUDUM_clean	7.11279	4.8596	919.784	669.183	0.07714	0.0	0.0	0.0476882110869038	0.0140401839748245	0.0062938755749213	0.0043572984749455	0.0058097312999273	0.0043572984749455	0.0053255870249334	0.9121278140885986
UVUFUN_clean	5.451	3.54467	2139.32	2112.96	0.11548	0.0	0.0315552216378662	0.0428249436513899	0.0180315552216378	0.0135236664162284	0.0180315552216378	0.0067618332081142	0.0112697220135236	0.0090157776108189	0.848985725018783
UVUGAV_clean	5.32571	3.39781	416.49	276.16	0.01922	0.0	0.0032276284999596	0.0100863390623739	0.0048414427499394	0.0038731541999515	0.0029048656499636	0.0048414427499394	0.0053255870249334	0.0048414427499394	0.9600580973129996
UVUQAE_clean	5.89761	4.70396	1640.77	1434.53	0.11012	0.0	0.027089947089947	0.0497354497354497	0.0186243386243386	0.0148148148148148	0.0055026455026454	0.0093121693121693	0.0088888888888888	0.0063492063492063	0.8596825396825398
UVUWAL_clean	5.70984	4.07494	1849.74	1641.2	0.1055	0.0	0.0223416965352449	0.0494623655913978	0.0186379928315412	0.0193548387096774	0.0097968936678614	0.008363201911589	0.0057347670250896	0.0057347670250896	0.860573476702509
UWALEL_clean	8.57419	8.06777	1937.09	1980.54	0.17318	0.0	0.0088842975206611	0.0442148760330578	0.0995867768595041	0.0169421487603305	0.0136363636363636	0.012396694214876	0.0049586776859504	0.0099173553719008	0.7894628099173555
UWELIS_clean	5.99371	4.57547	2352.27	2470.63	0.16226	0.0	0.0135249366018596	0.0934065934065933	0.029585798816568	0.0207100591715976	0.0109890109890109	0.0126796280642434	0.0084530853761623	0.0101437024513947	0.8005071851225699
UWODAN_clean	6.59983	5.06853	1208.32	870.373	0.1044	0.0	0.0	0.0763305322128851	0.0283613445378151	0.0161064425770308	0.0119047619047618	0.0098039215686274	0.0042016806722689	0.0	0.8532913165266107
UWOWAF_clean	5.4452	4.14635	1523.39	1309.78	0.08412	0.0	0.0171783625730994	0.0526315789473684	0.0138888888888888	0.0131578947368421	0.0102339181286549	0.0109649122807017	0.0051169590643274	0.0087719298245614	0.8680555555555557
UWUKII_clean	9.32796	8.05126	1742.21	1870.14	0.2488	0.0	0.0026785714285714	0.0580357142857142	0.1714285714285714	0.0160714285714285	0.0138392857142857	0.0102678571428571	0.0080357142857142	0.0066964285714285	0.7129464285714288
UWUTIQ_clean	6.1259	4.66623	2128.69	2108.87	0.1419	0.0	0.0175438596491228	0.0802005012531328	0.0210526315789473	0.0155388471177944	0.0115288220551378	0.0075187969924812	0.0080200501253132	0.0050125313283208	0.8335839598997495
UXABOL_clean	5.3893	5.04349	950.646	545.435	0.06202	0.0	0.0	0.0350877192982456	0.0239234449760765	0.0095693779904306	0.011164274322169	0.0063795853269537	0.0063795853269537	0.0079744816586921	0.8995215311004786
UXABUR_clean	5.25063	5.01707	467.426	320.139	0.03016	0.0	0.0	0.0159489633173843	0.0095693779904306	0.0031897926634768	0.0031897926634768	0.0047846889952153	0.0015948963317384	0.0	0.9617224880382776
UXAXEY_clean	6.18002	3.46612	1295.03	926.341	0.0885	0.0003306878306878	0.0178571428571428	0.0496031746031745	0.0138888888888888	0.0119047619047619	0.0092592592592592	0.0066137566137566	0.0052910052910052	0.0072751322751322	0.8779761904761907
UXEDEH_clean	3.42021	2.58637	0.0	0.0	0.0	0.0	0.0	0.0026455026455026	0.0026455026455026	0.0	0.0	0.0026455026455026	0.0	0.0	0.9920634920634924
UXEDIL01_clean	3.94683	2.76076	0.0	0.0	0.0	0.0	0.0	0.0	0.0046296296296296	0.0046296296296296	0.0	0.0	0.0	0.0092592592592592	0.9814814814814816
UXEDIL02_clean	3.94473	2.69886	0.0	0.0	0.0	0.0	0.0	0.0	0.0092592592592592	0.0	0.0	0.0	0.0	0.0	0.990740740740741
UXEDIL03_clean	3.95634	2.74237	0.0	0.0	0.0	0.0	0.0	0.0	0.0046296296296296	0.0046296296296296	0.0	0.0	0.0	0.0092592592592592	0.9814814814814816
UXEDIL_clean	3.95141	2.75707	0.0	0.0	0.0	0.0	0.0	0.0	0.0046296296296296	0.0046296296296296	0.0	0.0	0.0	0.0092592592592592	0.9814814814814816
UXEDOR_clean	4.29731	2.68858	0.0	0.0	0.0	0.0	0.0041666666666666	0.0041666666666666	0.0	0.0041666666666666	0.0083333333333333	0.0041666666666666	0.0083333333333333	0.0083333333333333	0.9583333333333336
UXEDUX_clean	4.50403	2.92726	0.0	0.0	0.02662	0.0	0.0083333333333333	0.0	0.0083333333333333	0.0041666666666666	0.0124999999999999	0.0041666666666666	0.0083333333333333	0.0	0.9541666666666668
UXEFAF_clean	4.10652	2.89211	0.0	0.0	0.02104	0.0	0.0	0.0138888888888888	0.0046296296296296	0.0092592592592592	0.0	0.0046296296296296	0.0	0.0	0.9675925925925928
UXEFEJ_clean	4.11163	3.20391	540.506	255.14	0.02014	0.0	0.0	0.0138888888888888	0.0092592592592592	0.0	0.0	0.0	0.0	0.0138888888888888	0.9629629629629632
UXEQOE_clean	4.72647	3.38382	881.648	403.557	0.04248	0.0023809523809523	0.0142857142857142	0.0142857142857142	0.0119047619047619	0.0047619047619047	0.0083333333333333	0.0047619047619047	0.0071428571428571	0.0011904761904761	0.9309523809523812
UXINAR_clean	5.3735	3.82354	1432.26	853.171	0.08432	0.0	0.0010288065843621	0.048611111111111	0.0208333333333333	0.014917695473251	0.0102880658436213	0.0087448559670781	0.0066872427983539	0.0041152263374485	0.8847736625514406
UXIQOJ_clean	7.1779	7.04787	1722.53	1517.61	0.19478	0.0	0.0029629629629629	0.1385185185185184	0.0474074074074074	0.0014814814814814	0.017037037037037	0.0074074074074074	0.0118518518518518	0.0044444444444444	0.768888888888889
UXISUR_clean	13.20708	6.69761	2200.62	2505.38	0.35908	0.0	0.0054619936276741	0.0318616294947655	0.2519344560764679	0.0607646791078743	0.0273099681383704	0.0	0.0109239872553482	0.0054619936276741	0.6062812926718254
UXUNUX_clean	7.36513	5.79316	2541.63	3745.85	0.22388	0.0	0.0013774104683195	0.1170798898071624	0.0596877869605142	0.0202020202020202	0.0142332415059687	0.0165289256198347	0.0073461891643709	0.0101010101010101	0.753443526170799
UXUPEJ_clean	7.33818	5.78241	2572.41	3807.36	0.22518	0.0	0.0009182736455463	0.1161616161616161	0.0601469237832874	0.0229568411386593	0.0137741046831955	0.0133149678604224	0.012396694214876	0.0068870523415977	0.753443526170799
UXUPEK_clean	3.5089	3.03222	0.0	0.0	0.00732	0.0	0.0	0.0059523809523809	0.0	0.0	0.0297619047619047	0.0	0.0	0.0	0.9642857142857146
UXUPIN_clean	7.3374	5.72246	2651.36	3957.64	0.22926	0.0	0.0009182736455463	0.1166207529843893	0.0638200183654729	0.0220385674931129	0.017447199265381	0.0114784205693296	0.0073461891643709	0.0137741046831955	0.7465564738292013
UXUYUI_clean	4.1469	3.20447	227.31	224.862	0.0066	0.0	0.004	0.0039999999999999	0.006	0.0	0.0	0.0	0.0	0.0	0.986
UXUZAP_clean	4.84101	3.60752	1212.96	977.264	0.06082	0.0	0.0222222222222222	0.0123456790123456	0.0160493827160493	0.0098765432098765	0.0148148148148148	0.0074074074074074	0.0024691358024691	0.0049382716049382	0.9098765432098768
UYAQAN_clean	7.19018	5.3716	799.434	706.544	0.07214	0.0	0.007421875	0.0472656249999999	0.00546875	0.009375	0.0046874999999999	0.00234375	0.00546875	0.0015625	0.9164062500000002
UYOFIY_clean	4.54158	3.74063	1461.7	792.072	0.06404	0.0	0.0203402366863905	0.0244082840236686	0.0140532544378698	0.0129437869822485	0.0125739644970414	0.0099852071005917	0.0066568047337278	0.007396449704142	0.8916420118343197
UYOJOI_clean	5.88721	3.28396	1228.14	821.704	0.07678	0.0	0.0005540166204986	0.0238227146814404	0.0518005540166205	0.0149584487534626	0.0105263157894736	0.0088642659279778	0.0121883656509695	0.0077562326869806	0.8695290858725764
UYOYUD_clean	4.26929	2.43423	0.0	0.0	0.0	0.0	0.0085227272727272	0.0	0.0085227272727272	0.0056818181818181	0.0	0.0	0.0170454545454545	0.0	0.960227272727273
UZAFAD_clean	4.26412	2.53482	0.0	0.0	0.0	0.0	0.0013986013986013	0.0048951048951048	0.0055944055944055	0.0013986013986013	0.0013986013986013	0.0069930069930069	0.0041958041958041	0.0027972027972027	0.9713286713286716
UZAFIL_clean	4.70148	3.08623	0.0	0.0	0.0335	0.0	0.0104166666666666	0.0099999999999999	0.0066666666666666	0.0075	0.0033333333333333	0.0025	0.0058333333333333	0.0016666666666666	0.9520833333333336
UZAMUE_clean	4.6207	3.09129	0.0	0.0	0.03236	0.0	0.0055555555555555	0.0138888888888888	0.0111111111111111	0.0044444444444444	0.0022222222222222	0.0055555555555555	0.0066666666666666	0.0055555555555555	0.9450000000000004
UZANAL_clean	4.61621	3.08464	0.0	0.0	0.03202	0.0	0.0055555555555555	0.0127777777777777	0.0111111111111111	0.0055555555555555	0.0011111111111111	0.0077777777777777	0.0055555555555555	0.0055555555555555	0.9450000000000004
UZANEP_clean	4.6214	3.0946	0.0	0.0	0.03276	0.0	0.0055555555555555	0.0138888888888888	0.0111111111111111	0.0044444444444444	0.0044444444444444	0.0044444444444444	0.0066666666666666	0.0055555555555555	0.9438888888888892
UZANOZ_clean	5.69712	4.77135	1529.06	996.671	0.112	0.0	0.0064935064935064	0.0714285714285714	0.0181818181818181	0.009090909090909	0.0155844155844155	0.0116883116883116	0.0077922077922077	0.0051948051948051	0.8545454545454548
UZAROE_clean	19.5454	7.16489	1555.13	1686.3	0.348	0.0	0.0	0.0319816310631842	0.1836073639755628	0.1172249784739022	0.0132846775185534	0.003936200746238	0.005904301119357	0.0118086022387141	0.6322522448644883
UZATAR_clean	4.70366	3.77441	967.664	438.286	0.05034	0.0	0.006060606060606	0.0404040404040403	0.0181818181818181	0.0101010101010101	0.008080808080808	0.0	0.002020202020202	0.0101010101010101	0.9050505050505052
UZEKEQ_clean	4.76828	3.67807	975.365	584.954	0.0516	0.0	0.0097302078726227	0.0243255196815568	0.0176912870411322	0.0070765148164528	0.0053073861123396	0.0017691287041132	0.0	0.0053073861123396	0.928792569659443
UZIGOB_clean	4.03408	3.33	480.694	285.621	0.01638	0.0	0.0047058823529411	0.0023529411764705	0.0035294117647058	0.0035294117647058	0.0011764705882352	0.0	0.0047058823529411	0.0035294117647058	0.9764705882352944
UZIJUJ_clean	6.64538	5.8584	2005.6	1966.76	0.18028	0.0	0.0071548821548821	0.1104797979797979	0.0437710437710437	0.0193602693602693	0.0159932659932659	0.0084175084175084	0.0079966329966329	0.0071548821548821	0.7796717171717173
UZIZUZ_clean	5.12971	3.28969	1116.72	1039.49	0.05142	0.0	0.0152755046372067	0.0132751409347153	0.0123658847063102	0.0072740498272413	0.0072740498272413	0.0063647935988361	0.005637388616112	0.0045462811420258	0.9279869067103113
UZOBAN_clean	6.16935	4.44214	2399.22	2775.04	0.15654	0.0	0.0099460073884626	0.0797101449275362	0.0309747087240693	0.021312872975277	0.0159136118215401	0.0099460073884626	0.007104290991759	0.0093776641091219	0.8157146916737712
UZOBER_clean	4.15957	3.7187	884.604	679.352	0.03602	0.0	0.0034013605442176	0.0136054421768707	0.0204081632653061	0.010204081632653	0.010204081632653	0.0068027210884353	0.0	0.0068027210884353	0.9285714285714286
UZUNAF01_clean	7.28303	6.53777	1111.66	875.62	0.13082	0.0	0.0012820512820512	0.0833333333333333	0.0205128205128205	0.0217948717948717	0.0051282051282051	0.0025641025641025	0.0051282051282051	0.0012820512820512	0.8589743589743591
UZUNAF_clean	7.30425	6.5808	1095.39	865.139	0.13138	0.0	0.0012820512820512	0.082051282051282	0.023076923076923	0.0205128205128205	0.0064102564102564	0.0038461538461538	0.0025641025641025	0.0012820512820512	0.8589743589743591
UZUZUL_clean	4.89079	3.61553	1276.85	1023.61	0.05996	0.0	0.0178571428571428	0.0290178571428571	0.0133928571428571	0.0178571428571428	0.0089285714285714	0.0022321428571428	0.0066964285714285	0.0044642857142857	0.8995535714285717
VABJIS_clean	4.14215	4.05323	896.294	652.366	0.03906	0.0	0.0088888888888888	0.0088888888888888	0.0071111111111111	0.0071111111111111	0.0035555555555555	0.0035555555555555	0.0035555555555555	0.0035555555555555	0.953777777777778
VACFOV_clean_h	7.04016	6.80377	2588.1	2781.2	0.2292	0.0	0.02	0.0355555555555555	0.1355555555555556	0.0444444444444444	0.0111111111111111	0.0	0.0044444444444444	0.0133333333333333	0.7355555555555557
VACFUB01_clean	8.53124	8.3704	1088.07	920.596	0.17034	0.0	0.0	0.0844444444444444	0.08	0.0133333333333333	0.0044444444444444	0.0044444444444444	0.0	0.0	0.8133333333333335
VACFUB_clean_h	8.50715	8.34107	1080.4	915.172	0.16678	0.0	0.0	0.0777777777777777	0.0688888888888889	0.0266666666666666	0.0088888888888888	0.0	0.0	0.0044444444444444	0.8133333333333335
VACLIX_clean	25.84424	11.11801	1606.06	3044.9	0.60686	0.0	0.0	0.018370024784954	0.19201049715702	0.3924770374690189	0.0153083539874617	0.0026242892549934	0.0034990523399912	0.0034990523399912	0.3722116926665696
VADWON_clean	4.24405	3.53009	785.903	709.577	0.02798	0.0004678362573099	0.0060818713450292	0.0056140350877192	0.0056140350877192	0.0056140350877192	0.0056140350877192	0.0037426900584795	0.0023391812865497	0.0028070175438596	0.962105263157895
VAFWAB_clean	5.22912	3.96499	1421.87	842.768	0.0793	0.0	0.0026525198938992	0.0541114058355437	0.0206896551724138	0.0084880636604774	0.0076923076923076	0.0084880636604774	0.0100795755968169	0.0058355437665782	0.8819628647214856
VAGBEN_clean	6.0545	4.8127	1049.0	586.698	0.07588	0.0	0.0048076923076923	0.048076923076923	0.0144230769230769	0.0080128205128205	0.0128205128205128	0.0096153846153846	0.0032051282051282	0.0048076923076923	0.8942307692307694
VAGBOX_clean	5.4847	3.8221	579.273	294.213	0.03688	0.0	0.0096618357487922	0.0183574879227053	0.0057971014492753	0.0038647342995169	0.0028985507246376	0.0033816425120772	0.0043478260869565	0.0033816425120772	0.9483091787439616
VAGBUD_clean	10.23495	9.48231	1309.34	832.551	0.20618	0.0	0.0066137566137566	0.0558862433862433	0.125	0.0178571428571428	0.0072751322751322	0.0079365079365079	0.0059523809523809	0.0039682539682539	0.7695105820105821
VAGJET_clean	4.15802	3.46053	581.819	234.304	0.02514	0.0	0.0056818181818181	0.0132575757575757	0.0	0.0075757575757575	0.0037878787878787	0.0037878787878787	0.0	0.0	0.965909090909091
VAGKOF_clean	5.16963	2.61998	0.0	0.0	0.0	0.0019201228878648	0.0023041474654377	0.0003840245775729	0.0015360983102918	0.0003840245775729	0.0011520737327188	0.0011520737327188	0.0019201228878648	0.0007680491551459	0.9884792626728114
VAGMAT_clean	14.92091	13.26042	1875.79	5142.95	0.61044	0.0	0.0	0.0095629934393417	0.2951184254420105	0.286333815189592	0.0155676637384632	0.0115645502057155	0.006449460691649	0.005559879906594	0.3698432113866341
VAGMEX_clean	15.28058	14.48863	1790.83	5084.45	0.6239	0.0	0.0	0.0094123048668503	0.2825987144168963	0.3133608815426998	0.0128558310376492	0.0126262626262626	0.0096418732782369	0.0057392102846648	0.3537649219467402
VAGTAA01_clean	5.66319	4.40941	2000.92	2001.73	0.13232	0.0	0.0012626262626262	0.0928030303030302	0.0328282828282828	0.0138888888888888	0.0214646464646464	0.0164141414141414	0.0037878787878787	0.0088383838383838	0.8087121212121214
VAGTAA_clean	5.69119	4.40372	2060.37	2362.12	0.14712	0.0	0.0	0.0899999999999999	0.0288888888888888	0.0266666666666666	0.0344444444444444	0.02	0.0155555555555555	0.0044444444444444	0.7800000000000001
VAGTUU_clean	6.4105	3.89316	1527.71	1283.1	0.1058	0.0002035416242621	0.0244249949114593	0.0521066558111133	0.0168939548137594	0.0103806228373702	0.0107877060858945	0.0075310400976999	0.0071239568491756	0.0073274984734378	0.8632200284958275
VAHFAM_clean	3.93084	2.99919	0.0	0.0	0.02332	0.0	0.0068027210884353	0.0079365079365079	0.0068027210884353	0.0079365079365079	0.0045351473922902	0.0034013605442176	0.0022675736961451	0.0022675736961451	0.9580498866213152
VAHJEW_clean	5.94599	4.30466	1714.45	1577.4	0.11	0.0	0.0203432930705657	0.0495867768595041	0.017800381436745	0.0190718372536554	0.0089001907183725	0.0063572790845518	0.0101716465352829	0.0063572790845518	0.8614113159567708
VAHJIA_clean	4.59495	3.72145	1279.75	1053.71	0.05386	0.0	0.0165289256198347	0.0210368144252441	0.0045078888054094	0.0060105184072126	0.0135236664162283	0.0060105184072126	0.0060105184072126	0.0015026296018031	0.9248685199098424
VAHPUR_clean	5.81668	4.4159	1001.91	771.079	0.071	0.0	0.0231994459833795	0.0271814404432132	0.0115997229916897	0.0076177285318559	0.0060595567867035	0.0051939058171745	0.004674515235457	0.0029432132963988	0.9115304709141278
VAHQAY_clean	5.75711	4.40654	985.535	747.741	0.07048	0.0	0.0234533702677747	0.0260387811634348	0.0120036934441366	0.0107109879963065	0.0062788550323176	0.0048014773776546	0.0020313942751615	0.002770083102493	0.9119113573407204
